#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  6.67500e+00   9.95710e-02  -5.45249e-02   6.73053e-02   1.22820e-09  -1.16214e-12 
  6.75000e+00   9.56709e-02  -4.94799e-02   6.72189e-02   1.22812e-09  -1.08012e-12 
  6.82500e+00   9.21488e-02  -4.44435e-02   6.70772e-02   1.22804e-09  -1.00668e-12 
  6.90000e+00   8.90040e-02  -3.94196e-02   6.68864e-02   1.22797e-09  -9.40591e-13 
  6.97500e+00   8.62355e-02  -3.44116e-02   6.66525e-02   1.22790e-09  -8.80788e-13 
  7.05000e+00   8.38418e-02  -2.94226e-02   6.63815e-02   1.22783e-09  -8.26386e-13 
  7.12500e+00   8.18215e-02  -2.44552e-02   6.60793e-02   1.22777e-09  -7.76628e-13 
  7.20000e+00   8.01729e-02  -1.95113e-02   6.57518e-02   1.22772e-09  -7.30871e-13 
  7.27500e+00   7.88942e-02  -1.45929e-02   6.54047e-02   1.22766e-09  -6.88565e-13 
  7.35000e+00   7.79833e-02  -9.70100e-03   6.50435e-02   1.22761e-09  -6.49241e-13 
  7.42500e+00   7.74384e-02  -4.83656e-03   6.46739e-02   1.22757e-09  -6.12496e-13 
  7.50000e+00   7.72572e-02  -9.63228e-11   6.43011e-02   1.22752e-09  -5.77989e-13 
