#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  1.53292e-01   1.39349e-01   8.24876e-01  -1.01563e+00   7.71092e-01  -1.43963e+00 
  1.59261e-01   1.44254e-01   8.18841e-01  -1.00671e+00   7.62518e-01  -1.43355e+00 
  1.65461e-01   1.49312e-01   8.12628e-01  -9.97550e-01   7.53649e-01  -1.42704e+00 
  1.71903e-01   1.54527e-01   8.06232e-01  -9.88137e-01   7.44478e-01  -1.42008e+00 
  1.78596e-01   1.59901e-01   7.99651e-01  -9.78472e-01   7.34998e-01  -1.41262e+00 
  1.85550e-01   1.65438e-01   7.92881e-01  -9.68553e-01   7.25203e-01  -1.40466e+00 
  1.92774e-01   1.71140e-01   7.85921e-01  -9.58378e-01   7.15086e-01  -1.39614e+00 
  2.00280e-01   1.77012e-01   7.78767e-01  -9.47945e-01   7.04641e-01  -1.38705e+00 
  2.08078e-01   1.83056e-01   7.71417e-01  -9.37253e-01   6.93863e-01  -1.37735e+00 
  2.16179e-01   1.89275e-01   7.63868e-01  -9.26300e-01   6.82746e-01  -1.36700e+00 
  2.24596e-01   1.95672e-01   7.56119e-01  -9.15086e-01   6.71287e-01  -1.35597e+00 
  2.33340e-01   2.02249e-01   7.48168e-01  -9.03610e-01   6.59481e-01  -1.34423e+00 
  2.42425e-01   2.09009e-01   7.40012e-01  -8.91873e-01   6.47325e-01  -1.33173e+00 
  2.51864e-01   2.15954e-01   7.31651e-01  -8.79875e-01   6.34818e-01  -1.31844e+00 
  2.61670e-01   2.23086e-01   7.23083e-01  -8.67618e-01   6.21958e-01  -1.30433e+00 
  2.71858e-01   2.30408e-01   7.14307e-01  -8.55104e-01   6.08745e-01  -1.28935e+00 
  2.82442e-01   2.37921e-01   7.05324e-01  -8.42335e-01   5.95182e-01  -1.27347e+00 
  2.93439e-01   2.45627e-01   6.96133e-01  -8.29314e-01   5.81270e-01  -1.25665e+00 
  3.04864e-01   2.53526e-01   6.86734e-01  -8.16045e-01   5.67014e-01  -1.23886e+00 
  3.16734e-01   2.61620e-01   6.77129e-01  -8.02531e-01   5.52421e-01  -1.22007e+00 
  3.29065e-01   2.69910e-01   6.67317e-01  -7.88779e-01   5.37497e-01  -1.20024e+00 
  3.41877e-01   2.78395e-01   6.57301e-01  -7.74793e-01   5.22253e-01  -1.17934e+00 
  3.55188e-01   2.87076e-01   6.47083e-01  -7.60581e-01   5.06701e-01  -1.15736e+00 
  3.69017e-01   2.95953e-01   6.36665e-01  -7.46149e-01   4.90856e-01  -1.13426e+00 
  3.83385e-01   3.05023e-01   6.26051e-01  -7.31506e-01   4.74733e-01  -1.11004e+00 
  3.98311e-01   3.14287e-01   6.15243e-01  -7.16660e-01   4.58353e-01  -1.08468e+00 
  4.13819e-01   3.23743e-01   6.04246e-01  -7.01621e-01   4.41737e-01  -1.05817e+00 
  4.29931e-01   3.33388e-01   5.93065e-01  -6.86399e-01   4.24911e-01  -1.03053e+00 
  4.46670e-01   3.43220e-01   5.81705e-01  -6.71006e-01   4.07901e-01  -1.00176e+00 
  4.64061e-01   3.53235e-01   5.70171e-01  -6.55453e-01   3.90740e-01  -9.71880e-01 
  4.82129e-01   3.63431e-01   5.58471e-01  -6.39753e-01   3.73460e-01  -9.40921e-01 
  5.00900e-01   3.73803e-01   5.46611e-01  -6.23920e-01   3.56098e-01  -9.08923e-01 
  5.20402e-01   3.84345e-01   5.34600e-01  -6.07968e-01   3.38694e-01  -8.75937e-01 
  5.40664e-01   3.95053e-01   5.22445e-01  -5.91913e-01   3.21291e-01  -8.42028e-01 
  5.61714e-01   4.05921e-01   5.10156e-01  -5.75769e-01   3.03932e-01  -8.07270e-01 
  5.83584e-01   4.16942e-01   4.97742e-01  -5.59554e-01   2.86667e-01  -7.71754e-01 
  6.06306e-01   4.28108e-01   4.85214e-01  -5.43285e-01   2.69544e-01  -7.35582e-01 
  6.29912e-01   4.39412e-01   4.72583e-01  -5.26979e-01   2.52615e-01  -6.98868e-01 
  6.54437e-01   4.50846e-01   4.59860e-01  -5.10655e-01   2.35933e-01  -6.61741e-01 
  6.79917e-01   4.62399e-01   4.47058e-01  -4.94331e-01   2.19550e-01  -6.24341e-01 
  7.06389e-01   4.74062e-01   4.34189e-01  -4.78028e-01   2.03522e-01  -5.86820e-01 
  7.33892e-01   4.85825e-01   4.21267e-01  -4.61764e-01   1.87902e-01  -5.49339e-01 
  7.62466e-01   4.97676e-01   4.08306e-01  -4.45559e-01   1.72742e-01  -5.12067e-01 
  7.92152e-01   5.09603e-01   3.95320e-01  -4.29434e-01   1.58093e-01  -4.75181e-01 
  8.22993e-01   5.21593e-01   3.82325e-01  -4.13409e-01   1.44003e-01  -4.38860e-01 
  8.55036e-01   5.33635e-01   3.69335e-01  -3.97505e-01   1.30517e-01  -4.03285e-01 
  8.88326e-01   5.45713e-01   3.56366e-01  -3.81741e-01   1.17674e-01  -3.68635e-01 
  9.22913e-01   5.57813e-01   3.43435e-01  -3.66139e-01   1.05512e-01  -3.35085e-01 
  9.58846e-01   5.69921e-01   3.30558e-01  -3.50718e-01   9.40592e-02  -3.02799e-01 
  9.96178e-01   5.82020e-01   3.17752e-01  -3.35498e-01   8.33395e-02  -2.71932e-01 
  1.03496e+00   5.94096e-01   3.05033e-01  -3.20498e-01   7.33698e-02  -2.42622e-01 
  1.07526e+00   6.06131e-01   2.92418e-01  -3.05737e-01   6.41593e-02  -2.14989e-01 
  1.11712e+00   6.18109e-01   2.79925e-01  -2.91234e-01   5.57099e-02  -1.89132e-01 
  1.16062e+00   6.30014e-01   2.67571e-01  -2.77007e-01   4.80159e-02  -1.65128e-01 
  1.20581e+00   6.41827e-01   2.55371e-01  -2.63072e-01   4.10639e-02  -1.43027e-01 
  1.25275e+00   6.53531e-01   2.43344e-01  -2.49445e-01   3.48333e-02  -1.22853e-01 
  1.30153e+00   6.65108e-01   2.31505e-01  -2.36142e-01   2.92968e-02  -1.04604e-01 
  1.35220e+00   6.76542e-01   2.19871e-01  -2.23177e-01   2.44210e-02  -8.82526e-02 
  1.40485e+00   6.87814e-01   2.08457e-01  -2.10562e-01   2.01670e-02  -7.37452e-02 
  1.45955e+00   6.98908e-01   1.97279e-01  -1.98311e-01   1.64918e-02  -6.10064e-02 
  1.51637e+00   7.09804e-01   1.86351e-01  -1.86434e-01   1.33491e-02  -4.99406e-02 
  1.57541e+00   7.20488e-01   1.75687e-01  -1.74940e-01   1.06904e-02  -4.04356e-02 
  1.63675e+00   7.30943e-01   1.65301e-01  -1.63838e-01   8.46627e-03  -3.23666e-02 
  1.70047e+00   7.41151e-01   1.55206e-01  -1.53136e-01   6.62722e-03  -2.55998e-02 
  1.76668e+00   7.51099e-01   1.45413e-01  -1.42838e-01   5.12503e-03  -1.99968e-02 
  1.83547e+00   7.60771e-01   1.35932e-01  -1.32951e-01   3.91349e-03  -1.54186e-02 
  1.90693e+00   7.70154e-01   1.26774e-01  -1.23476e-01   2.94922e-03  -1.17287e-02 
  1.98117e+00   7.79235e-01   1.17948e-01  -1.14416e-01   2.19224e-03  -8.79723e-03 
  2.05831e+00   7.88001e-01   1.09461e-01  -1.05772e-01   1.60645e-03  -6.50253e-03 
  2.13845e+00   7.96442e-01   1.01319e-01  -9.75422e-02   1.15983e-03  -4.73381e-03 
  2.22171e+00   8.04549e-01   9.35279e-02  -8.97261e-02   8.24556e-04  -3.39216e-03 
  2.30821e+00   8.12313e-01   8.60918e-02  -8.23200e-02   5.76873e-04  -2.39120e-03 
  2.39808e+00   8.19727e-01   7.90134e-02  -7.53198e-02   3.96925e-04  -1.65715e-03 
  2.49144e+00   8.26786e-01   7.22942e-02  -6.87201e-02   2.68431e-04  -1.12834e-03 
  2.58845e+00   8.33486e-01   6.59342e-02  -6.25145e-02   1.78308e-04  -7.54345e-04 
  2.68923e+00   8.39823e-01   5.99323e-02  -5.66953e-02   1.16261e-04  -4.94841e-04 
  2.79393e+00   8.45798e-01   5.42861e-02  -5.12542e-02   7.43590e-05  -3.18298e-04 
  2.90271e+00   8.51410e-01   4.89916e-02  -4.61817e-02   4.66188e-05  -2.00619e-04 
  3.01572e+00   8.56662e-01   4.40438e-02  -4.14675e-02   2.86292e-05  -1.23815e-04 
  3.13314e+00   8.61558e-01   3.94362e-02  -3.71004e-02   1.72091e-05  -7.47686e-05 
  3.25512e+00   8.66103e-01   3.51613e-02  -3.30685e-02   1.01178e-05  -4.41456e-05 
  3.38186e+00   8.70304e-01   3.12102e-02  -2.93593e-02   5.81379e-06  -2.54649e-05 
  3.51353e+00   8.74169e-01   2.75730e-02  -2.59596e-02   3.26242e-06  -1.43398e-05 
  3.65033e+00   8.77708e-01   2.42388e-02  -2.28557e-02   1.78645e-06  -7.87650e-06 
  3.79245e+00   8.80932e-01   2.11956e-02  -2.00332e-02   9.53856e-07  -4.21648e-06 
  3.94011e+00   8.83853e-01   1.84306e-02  -1.74777e-02   4.96277e-07  -2.19794e-06 
  4.09351e+00   8.86484e-01   1.59304e-02  -1.51741e-02   2.51482e-07  -1.11466e-06 
  4.25289e+00   8.88839e-01   1.36807e-02  -1.31075e-02   1.24118e-07  -5.49447e-07 
  4.41847e+00   8.90933e-01   1.16670e-02  -1.12624e-02   5.97315e-08  -2.62995e-07 
  4.59050e+00   8.92782e-01   9.87425e-03  -9.62368e-03   2.81363e-08  -1.22117e-07 
  4.76923e+00   8.94401e-01   8.28715e-03  -8.17605e-03   1.31016e-08  -5.49494e-08 
  4.95492e+00   8.95807e-01   6.89038e-03  -6.90446e-03   6.17128e-09  -2.39352e-08 
  5.14784e+00   8.97015e-01   5.66866e-03  -5.79411e-03   3.08006e-09  -1.00812e-08 
  5.34826e+00   8.98041e-01   4.60686e-03  -4.83057e-03   1.74736e-09  -4.10090e-09 
  5.55649e+00   8.98902e-01   3.69022e-03  -3.99984e-03   1.19268e-09  -1.60921e-09 
  5.77283e+00   8.99613e-01   2.90437e-03  -3.28847e-03   9.70074e-10  -6.08359e-10 
  5.99759e+00   9.00188e-01   2.23553e-03  -2.68362e-03   8.84044e-10  -2.21282e-10 
  6.23111e+00   9.00641e-01   1.67058e-03  -2.17315e-03   8.52069e-10  -7.73346e-11 
  6.47371e+00   9.00987e-01   1.19712e-03  -1.74565e-03   8.40656e-10  -2.59307e-11 
  6.72576e+00   9.01237e-01   8.03579e-04  -1.39053e-03   8.36750e-10  -8.32941e-12 
  6.98762e+00   9.01404e-01   4.79262e-04  -1.09800e-03   8.35469e-10  -2.55915e-12 
  7.25968e+00   9.01497e-01   2.14363e-04  -8.59136e-04   8.35068e-10  -7.50837e-13 
  7.54233e+00   9.01526e-01  -5.06483e-10  -6.65876e-04   8.34948e-10  -2.10003e-13 
