#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  1.68122e-01   1.49888e-01   7.91443e-01  -1.09846e+00   1.70649e+00   3.26371e+00 
  1.74668e-01   1.55045e-01   7.84285e-01  -1.08852e+00   1.72764e+00   3.19828e+00 
  1.81469e-01   1.60353e-01   7.76917e-01  -1.07830e+00   1.74916e+00   3.13113e+00 
  1.88534e-01   1.65816e-01   7.69336e-01  -1.06782e+00   1.77104e+00   3.06226e+00 
  1.95874e-01   1.71434e-01   7.61537e-01  -1.05705e+00   1.79326e+00   2.99164e+00 
  2.03501e-01   1.77211e-01   7.53518e-01  -1.04601e+00   1.81580e+00   2.91929e+00 
  2.11424e-01   1.83149e-01   7.45275e-01  -1.03469e+00   1.83863e+00   2.84521e+00 
  2.19656e-01   1.89249e-01   7.36806e-01  -1.02309e+00   1.86174e+00   2.76938e+00 
  2.28208e-01   1.95513e-01   7.28107e-01  -1.01120e+00   1.88509e+00   2.69183e+00 
  2.37093e-01   2.01942e-01   7.19177e-01  -9.99035e-01   1.90866e+00   2.61257e+00 
  2.46324e-01   2.08539e-01   7.10012e-01  -9.86580e-01   1.93240e+00   2.53161e+00 
  2.55914e-01   2.15303e-01   7.00612e-01  -9.73841e-01   1.95628e+00   2.44898e+00 
  2.65878e-01   2.22235e-01   6.90974e-01  -9.60817e-01   1.98026e+00   2.36471e+00 
  2.76230e-01   2.29337e-01   6.81097e-01  -9.47509e-01   2.00430e+00   2.27884e+00 
  2.86985e-01   2.36608e-01   6.70979e-01  -9.33920e-01   2.02833e+00   2.19140e+00 
  2.98158e-01   2.44047e-01   6.60622e-01  -9.20050e-01   2.05232e+00   2.10245e+00 
  3.09767e-01   2.51654e-01   6.50024e-01  -9.05904e-01   2.07620e+00   2.01204e+00 
  3.21827e-01   2.59428e-01   6.39185e-01  -8.91484e-01   2.09991e+00   1.92025e+00 
  3.34358e-01   2.67368e-01   6.28107e-01  -8.76793e-01   2.12338e+00   1.82714e+00 
