#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  1.78596e-01   1.58336e-01   7.82187e-01  -1.07551e+00   1.84066e+00   3.08935e+00 
  1.85550e-01   1.63749e-01   7.74743e-01  -1.06558e+00   1.86179e+00   2.98728e+00 
  1.92774e-01   1.69318e-01   7.67082e-01  -1.05539e+00   1.88299e+00   2.88358e+00 
  2.00280e-01   1.75046e-01   7.59200e-01  -1.04494e+00   1.90424e+00   2.77831e+00 
  2.08078e-01   1.80934e-01   7.51093e-01  -1.03424e+00   1.92549e+00   2.67154e+00 
  2.16179e-01   1.86986e-01   7.42759e-01  -1.02329e+00   1.94669e+00   2.56335e+00 
  2.24596e-01   1.93201e-01   7.34194e-01  -1.01208e+00   1.96780e+00   2.45382e+00 
  2.33340e-01   1.99583e-01   7.25394e-01  -1.00061e+00   1.98877e+00   2.34303e+00 
  2.42425e-01   2.06132e-01   7.16357e-01  -9.88891e-01   2.00955e+00   2.23109e+00 
  2.51864e-01   2.12849e-01   7.07079e-01  -9.76917e-01   2.03007e+00   2.11809e+00 
  2.61670e-01   2.19736e-01   6.97560e-01  -9.64692e-01   2.05028e+00   2.00415e+00 
  2.71858e-01   2.26793e-01   6.87795e-01  -9.52217e-01   2.07011e+00   1.88939e+00 
  2.82442e-01   2.34020e-01   6.77784e-01  -9.39497e-01   2.08949e+00   1.77393e+00 
  2.93439e-01   2.41417e-01   6.67524e-01  -9.26535e-01   2.10836e+00   1.65790e+00 
  3.04864e-01   2.48983e-01   6.57014e-01  -9.13335e-01   2.12663e+00   1.54144e+00 
  3.16734e-01   2.56718e-01   6.46253e-01  -8.99903e-01   2.14423e+00   1.42469e+00 
  3.29065e-01   2.64619e-01   6.35240e-01  -8.86244e-01   2.16107e+00   1.30781e+00 
  3.41877e-01   2.72685e-01   6.23975e-01  -8.72366e-01   2.17708e+00   1.19095e+00 
  3.55188e-01   2.80914e-01   6.12457e-01  -8.58275e-01   2.19215e+00   1.07428e+00 
  3.69017e-01   2.89302e-01   6.00688e-01  -8.43980e-01   2.20619e+00   9.57944e-01 
  3.83385e-01   2.97846e-01   5.88666e-01  -8.29490e-01   2.21912e+00   8.42129e-01 
  3.98311e-01   3.06541e-01   5.76395e-01  -8.14815e-01   2.23082e+00   7.27002e-01 
  4.13819e-01   3.15382e-01   5.63874e-01  -7.99965e-01   2.24120e+00   6.12737e-01 
  4.29931e-01   3.24364e-01   5.51107e-01  -7.84951e-01   2.25016e+00   4.99512e-01 
  4.46670e-01   3.33480e-01   5.38095e-01  -7.69787e-01   2.25757e+00   3.87503e-01 
  4.64061e-01   3.42722e-01   5.24842e-01  -7.54485e-01   2.26334e+00   2.76887e-01 
  4.82129e-01   3.52082e-01   5.11350e-01  -7.39058e-01   2.26735e+00   1.67839e-01 
  5.00900e-01   3.61552e-01   4.97623e-01  -7.23522e-01   2.26948e+00   6.05330e-02 
  5.20402e-01   3.71120e-01   4.83666e-01  -7.07891e-01   2.26963e+00  -4.48615e-02 
  5.40664e-01   3.80776e-01   4.69483e-01  -6.92181e-01   2.26766e+00  -1.48179e-01 
  5.61714e-01   3.90506e-01   4.55079e-01  -6.76410e-01   2.26347e+00  -2.49258e-01 
  5.83584e-01   4.00298e-01   4.40460e-01  -6.60594e-01   2.25693e+00  -3.47945e-01 
  6.06306e-01   4.10137e-01   4.25632e-01  -6.44750e-01   2.24792e+00  -4.44094e-01 
  6.29912e-01   4.20006e-01   4.10600e-01  -6.28897e-01   2.23632e+00  -5.37566e-01 
  6.54437e-01   4.29889e-01   3.95372e-01  -6.13053e-01   2.22201e+00  -6.28232e-01 
  6.79917e-01   4.39766e-01   3.79954e-01  -5.97237e-01   2.20487e+00  -7.15973e-01 
  7.06389e-01   4.49617e-01   3.64354e-01  -5.81468e-01   2.18478e+00  -8.00681e-01 
  7.33892e-01   4.59419e-01   3.48580e-01  -5.65764e-01   2.16162e+00  -8.82257e-01 
  7.62466e-01   4.69151e-01   3.32639e-01  -5.50144e-01   2.13528e+00  -9.60617e-01 
  7.92152e-01   4.78785e-01   3.16539e-01  -5.34626e-01   2.10563e+00  -1.03569e+00 
  8.22993e-01   4.88296e-01   3.00289e-01  -5.19228e-01   2.07257e+00  -1.10740e+00 
  8.55036e-01   4.97654e-01   2.83898e-01  -5.03969e-01   2.03598e+00  -1.17571e+00 
  8.88326e-01   5.06829e-01   2.67375e-01  -4.88864e-01   1.99574e+00  -1.24058e+00 
  9.22913e-01   5.15787e-01   2.50727e-01  -4.73930e-01   1.95175e+00  -1.30198e+00 
  9.58846e-01   5.24494e-01   2.33965e-01  -4.59181e-01   1.90391e+00  -1.35988e+00 
  9.96178e-01   5.32912e-01   2.17096e-01  -4.44631e-01   1.85211e+00  -1.41427e+00 
  1.03496e+00   5.41001e-01   2.00132e-01  -4.30293e-01   1.79626e+00  -1.46515e+00 
  1.07526e+00   5.48720e-01   1.83080e-01  -4.16176e-01   1.73624e+00  -1.51252e+00 
