#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  7.92152e-01   5.09489e-01   3.95009e-01  -4.29927e-01   7.26041e-01  -3.20748e-01 
  8.22993e-01   5.21470e-01   3.81998e-01  -4.13911e-01   7.16188e-01  -3.18208e-01 
  8.55036e-01   5.33500e-01   3.68992e-01  -3.98016e-01   7.06035e-01  -3.15530e-01 
  8.88326e-01   5.45566e-01   3.56007e-01  -3.82262e-01   6.95577e-01  -3.12709e-01 
  9.22913e-01   5.57654e-01   3.43057e-01  -3.66669e-01   6.84813e-01  -3.09740e-01 
  9.58846e-01   5.69748e-01   3.30161e-01  -3.51258e-01   6.73739e-01  -3.06619e-01 
  9.96178e-01   5.81832e-01   3.17334e-01  -3.36048e-01   6.62354e-01  -3.03341e-01 
  1.03496e+00   5.93891e-01   3.04594e-01  -3.21059e-01   6.50655e-01  -2.99902e-01 
  1.07526e+00   6.05908e-01   2.91956e-01  -3.06309e-01   6.38643e-01  -2.96299e-01 
  1.11712e+00   6.17867e-01   2.79439e-01  -2.91817e-01   6.26317e-01  -2.92527e-01 
  1.16062e+00   6.29749e-01   2.67059e-01  -2.77601e-01   6.13680e-01  -2.88585e-01 
  1.20581e+00   6.41538e-01   2.54832e-01  -2.63676e-01   6.00732e-01  -2.84470e-01 
  1.25275e+00   6.53217e-01   2.42776e-01  -2.50061e-01   5.87477e-01  -2.80180e-01 
  1.30153e+00   6.64766e-01   2.30907e-01  -2.36768e-01   5.73921e-01  -2.75713e-01 
  1.35220e+00   6.76169e-01   2.19241e-01  -2.23814e-01   5.60067e-01  -2.71068e-01 
  1.40485e+00   6.87407e-01   2.07793e-01  -2.11210e-01   5.45923e-01  -2.66246e-01 
  1.45955e+00   6.98463e-01   1.96579e-01  -1.98969e-01   5.31497e-01  -2.61248e-01 
  1.51637e+00   7.09319e-01   1.85614e-01  -1.87101e-01   5.16798e-01  -2.56074e-01 
  1.57541e+00   7.19958e-01   1.74911e-01  -1.75617e-01   5.01838e-01  -2.50729e-01 
  1.63675e+00   7.30363e-01   1.64483e-01  -1.64524e-01   4.86628e-01  -2.45214e-01 
  1.70047e+00   7.40518e-01   1.54344e-01  -1.53829e-01   4.71183e-01  -2.39534e-01 
  1.76668e+00   7.50407e-01   1.44504e-01  -1.43539e-01   4.55518e-01  -2.33695e-01 
  1.83547e+00   7.60016e-01   1.34975e-01  -1.33658e-01   4.39650e-01  -2.27703e-01 
  1.90693e+00   7.69328e-01   1.25767e-01  -1.24188e-01   4.23597e-01  -2.21565e-01 
  1.98117e+00   7.78332e-01   1.16887e-01  -1.15132e-01   4.07381e-01  -2.15290e-01 
  2.05831e+00   7.87014e-01   1.08345e-01  -1.06490e-01   3.91022e-01  -2.08888e-01 
  2.13845e+00   7.95364e-01   1.00145e-01  -9.82622e-02   3.74544e-01  -2.02369e-01 
  2.22171e+00   8.03371e-01   9.22944e-02  -9.04457e-02   3.57972e-01  -1.95745e-01 
  2.30821e+00   8.11025e-01   8.47961e-02  -8.30376e-02   3.41331e-01  -1.89029e-01 
  2.39808e+00   8.18320e-01   7.76534e-02  -7.60335e-02   3.24650e-01  -1.82234e-01 
  2.49144e+00   8.25249e-01   7.08678e-02  -6.94281e-02   3.07958e-01  -1.75375e-01 
  2.58845e+00   8.31807e-01   6.44395e-02  -6.32148e-02   2.91283e-01  -1.68467e-01 
  2.68923e+00   8.37990e-01   5.83675e-02  -5.73859e-02   2.74656e-01  -1.61526e-01 
  2.79393e+00   8.43797e-01   5.26495e-02  -5.19331e-02   2.58111e-01  -1.54569e-01 
  2.90271e+00   8.49227e-01   4.72820e-02  -4.68467e-02   2.41677e-01  -1.47613e-01 
  3.01572e+00   8.54282e-01   4.22599e-02  -4.21164e-02   2.25390e-01  -1.40677e-01 
  3.13314e+00   8.58964e-01   3.75772e-02  -3.77313e-02   2.09280e-01  -1.33776e-01 
  3.25512e+00   8.63277e-01   3.32265e-02  -3.36794e-02   1.93382e-01  -1.26931e-01 
  3.38186e+00   8.67228e-01   2.91994e-02  -2.99482e-02   1.77728e-01  -1.20159e-01 
  3.51353e+00   8.70823e-01   2.54862e-02  -2.65247e-02   1.62351e-01  -1.13477e-01 
  3.65033e+00   8.74072e-01   2.20764e-02  -2.33953e-02   1.47281e-01  -1.06903e-01 
  3.79245e+00   8.76983e-01   1.89584e-02  -2.05459e-02   1.32551e-01  -1.00454e-01 
  3.94011e+00   8.79568e-01   1.61198e-02  -1.79621e-02   1.18188e-01  -9.41470e-02 
  4.09351e+00   8.81839e-01   1.35475e-02  -1.56292e-02   1.04222e-01  -8.79970e-02 
  4.25289e+00   8.83809e-01   1.12278e-02  -1.35324e-02   9.06795e-02  -8.20188e-02 
  4.41847e+00   8.85491e-01   9.14624e-03  -1.16567e-02   7.75838e-02  -7.62262e-02 
  4.59050e+00   8.86901e-01   7.28831e-03  -9.98699e-03   6.49578e-02  -7.06315e-02 
  4.76923e+00   8.88052e-01   5.63907e-03  -8.50839e-03   5.28215e-02  -6.52461e-02 
  4.95492e+00   8.88960e-01   4.18346e-03  -7.20612e-03   4.11923e-02  -6.00797e-02 
  5.14784e+00   8.89641e-01   2.90648e-03  -6.06563e-03   3.00851e-02  -5.51408e-02 
  5.34826e+00   8.90108e-01   1.79324e-03  -5.07275e-03   1.95118e-02  -5.04362e-02 
  5.55649e+00   8.90378e-01   8.29152e-04  -4.21373e-03   9.48144e-03  -4.59714e-02 
  5.77283e+00   8.90465e-01  -5.20695e-10  -3.47533e-03   2.18224e-10  -4.17501e-02 
