#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  3.04864e-01   2.53511e-01   6.86631e-01  -8.16408e-01   1.03288e+00  -1.32196e+00 
  3.16734e-01   2.61604e-01   6.77021e-01  -8.02897e-01   1.01679e+00  -1.38833e+00 
  3.29065e-01   2.69892e-01   6.67204e-01  -7.89147e-01   9.99279e-01  -1.45136e+00 
  3.41877e-01   2.78376e-01   6.57184e-01  -7.75165e-01   9.80298e-01  -1.51050e+00 
  3.55188e-01   2.87055e-01   6.46961e-01  -7.60955e-01   9.59821e-01  -1.56522e+00 
  3.69017e-01   2.95930e-01   6.36538e-01  -7.46527e-01   9.37823e-01  -1.61497e+00 
  3.83385e-01   3.04998e-01   6.25918e-01  -7.31887e-01   9.14293e-01  -1.65920e+00 
  3.98311e-01   3.14260e-01   6.15104e-01  -7.17044e-01   8.89232e-01  -1.69735e+00 
  4.13819e-01   3.23714e-01   6.04101e-01  -7.02009e-01   8.62655e-01  -1.72889e+00 
  4.29931e-01   3.33356e-01   5.92914e-01  -6.86791e-01   8.34591e-01  -1.75333e+00 
  4.46670e-01   3.43186e-01   5.81547e-01  -6.71402e-01   8.05089e-01  -1.77020e+00 
  4.64061e-01   3.53199e-01   5.70007e-01  -6.55854e-01   7.74214e-01  -1.77908e+00 
  4.82129e-01   3.63391e-01   5.58299e-01  -6.40159e-01   7.42052e-01  -1.77962e+00 
  5.00900e-01   3.73759e-01   5.46432e-01  -6.24331e-01   7.08709e-01  -1.77156e+00 
  5.20402e-01   3.84298e-01   5.34412e-01  -6.08384e-01   6.74311e-01  -1.75471e+00 
  5.40664e-01   3.95003e-01   5.22249e-01  -5.92334e-01   6.39005e-01  -1.72900e+00 
  5.61714e-01   4.05866e-01   5.09951e-01  -5.76196e-01   6.02959e-01  -1.69449e+00 
  5.83584e-01   4.16882e-01   4.97528e-01  -5.59987e-01   5.66360e-01  -1.65133e+00 
  6.06306e-01   4.28044e-01   4.84990e-01  -5.43724e-01   5.29413e-01  -1.59984e+00 
  6.29912e-01   4.39342e-01   4.72348e-01  -5.27425e-01   4.92337e-01  -1.54047e+00 
  6.54437e-01   4.50770e-01   4.59614e-01  -5.11108e-01   4.55365e-01  -1.47381e+00 
  6.79917e-01   4.62317e-01   4.46800e-01  -4.94792e-01   4.18738e-01  -1.40059e+00 
  7.06389e-01   4.73973e-01   4.33919e-01  -4.78496e-01   3.82701e-01  -1.32167e+00 
  7.33892e-01   4.85728e-01   4.20985e-01  -4.62240e-01   3.47499e-01  -1.23804e+00 
  7.62466e-01   4.97571e-01   4.08010e-01  -4.46044e-01   3.13372e-01  -1.15076e+00 
  7.92152e-01   5.09489e-01   3.95009e-01  -4.29927e-01   2.80547e-01  -1.06099e+00 
  8.22993e-01   5.21470e-01   3.81998e-01  -4.13911e-01   2.49235e-01  -9.69945e-01 
  8.55036e-01   5.33500e-01   3.68992e-01  -3.98016e-01   2.19626e-01  -8.78834e-01 
  8.88326e-01   5.45566e-01   3.56007e-01  -3.82262e-01   1.91881e-01  -7.88865e-01 
  9.22913e-01   5.57654e-01   3.43057e-01  -3.66669e-01   1.66131e-01  -7.01190e-01 
  9.58846e-01   5.69748e-01   3.30161e-01  -3.51258e-01   1.42471e-01  -6.16878e-01 
  9.96178e-01   5.81832e-01   3.17334e-01  -3.36048e-01   1.20959e-01  -5.36879e-01 
  1.03496e+00   5.93891e-01   3.04594e-01  -3.21059e-01   1.01615e-01  -4.62002e-01 
  1.07526e+00   6.05908e-01   2.91956e-01  -3.06309e-01   8.44203e-02  -3.92885e-01 
  1.11712e+00   6.17867e-01   2.79439e-01  -2.91817e-01   6.93196e-02  -3.29989e-01 
  1.16062e+00   6.29749e-01   2.67059e-01  -2.77601e-01   5.62252e-02  -2.73585e-01 
  1.20581e+00   6.41538e-01   2.54832e-01  -2.63676e-01   4.50201e-02  -2.23760e-01 
  1.25275e+00   6.53217e-01   2.42776e-01  -2.50061e-01   3.55638e-02  -1.80427e-01 
  1.30153e+00   6.64766e-01   2.30907e-01  -2.36768e-01   2.76985e-02  -1.43339e-01 
  1.35220e+00   6.76169e-01   2.19241e-01  -2.23814e-01   2.12547e-02  -1.12121e-01 
  1.40485e+00   6.87407e-01   2.07793e-01  -2.11210e-01   1.60586e-02  -8.62918e-02 
  1.45955e+00   6.98463e-01   1.96579e-01  -1.98969e-01   1.19372e-02  -6.52987e-02 
  1.51637e+00   7.09319e-01   1.85614e-01  -1.87101e-01   8.72413e-03  -4.85485e-02 
  1.57541e+00   7.19958e-01   1.74911e-01  -1.75617e-01   6.26381e-03  -3.54371e-02 
  1.63675e+00   7.30363e-01   1.64483e-01  -1.64524e-01   4.41486e-03  -2.53757e-02 
  1.70047e+00   7.40518e-01   1.54344e-01  -1.53829e-01   3.05218e-03  -1.78120e-02 
  1.76668e+00   7.50407e-01   1.44504e-01  -1.43539e-01   2.06808e-03  -1.22459e-02 
  1.83547e+00   7.60016e-01   1.34975e-01  -1.33658e-01   1.37222e-03  -8.23939e-03 
  1.90693e+00   7.69328e-01   1.25767e-01  -1.24188e-01   8.90862e-04  -5.42067e-03 
  1.98117e+00   7.78332e-01   1.16887e-01  -1.15132e-01   5.65389e-04  -3.48409e-03 
  2.05831e+00   7.87014e-01   1.08345e-01  -1.06490e-01   3.50466e-04  -2.18585e-03 
  2.13845e+00   7.95364e-01   1.00145e-01  -9.82622e-02   2.11988e-04  -1.33737e-03 
  2.22171e+00   8.03371e-01   9.22944e-02  -9.04457e-02   1.25008e-04  -7.97221e-04 
  2.30821e+00   8.11025e-01   8.47961e-02  -8.30376e-02   7.17975e-05  -4.62589e-04 
  2.39808e+00   8.18320e-01   7.76534e-02  -7.60335e-02   4.01243e-05  -2.61025e-04 
  2.49144e+00   8.25249e-01   7.08678e-02  -6.94281e-02   2.17973e-05  -1.43090e-04 
  2.58845e+00   8.31807e-01   6.44395e-02  -6.32148e-02   1.14988e-05  -7.61280e-05 
  2.68923e+00   8.37990e-01   5.83675e-02  -5.73859e-02   5.88464e-06  -3.92682e-05 
  2.79393e+00   8.43797e-01   5.26495e-02  -5.19331e-02   2.91845e-06  -1.96175e-05 
  2.90271e+00   8.49227e-01   4.72820e-02  -4.68467e-02   1.40123e-06  -9.48183e-06 
  3.01572e+00   8.54282e-01   4.22599e-02  -4.21164e-02   6.50690e-07  -4.42904e-06 
  3.13314e+00   8.58964e-01   3.75772e-02  -3.77313e-02   2.92017e-07  -1.99717e-06 
  3.25512e+00   8.63277e-01   3.32265e-02  -3.36794e-02   1.26615e-07  -8.68388e-07 
  3.38186e+00   8.67228e-01   2.91994e-02  -2.99482e-02   5.30945e-08  -3.63667e-07 
  3.51353e+00   8.70823e-01   2.54862e-02  -2.65247e-02   2.16316e-08  -1.46514e-07 
  3.65033e+00   8.74072e-01   2.20764e-02  -2.33953e-02   8.68342e-09  -5.67208e-08 
