#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  5.89954e-02   5.68306e-02   9.27709e-01  -1.17062e+00   9.86848e-01  -2.29754e-01 
  6.12923e-02   5.89584e-02   9.25024e-01  -1.16652e+00   9.86320e-01  -2.30264e-01 
  6.36787e-02   6.11626e-02   9.22246e-01  -1.16228e+00   9.85770e-01  -2.30791e-01 
  6.61580e-02   6.34455e-02   9.19370e-01  -1.15790e+00   9.85197e-01  -2.31335e-01 
  6.87338e-02   6.58098e-02   9.16393e-01  -1.15337e+00   9.84600e-01  -2.31898e-01 
  7.14099e-02   6.82580e-02   9.13313e-01  -1.14868e+00   9.83979e-01  -2.32480e-01 
  7.41902e-02   7.07929e-02   9.10126e-01  -1.14384e+00   9.83332e-01  -2.33081e-01 
  7.70788e-02   7.34171e-02   9.06829e-01  -1.13883e+00   9.82658e-01  -2.33701e-01 
  8.00798e-02   7.61333e-02   9.03419e-01  -1.13366e+00   9.81955e-01  -2.34342e-01 
  8.31976e-02   7.89446e-02   8.99893e-01  -1.12832e+00   9.81224e-01  -2.35004e-01 
  8.64369e-02   8.18536e-02   8.96247e-01  -1.12280e+00   9.80461e-01  -2.35686e-01 
  8.98022e-02   8.48635e-02   8.92478e-01  -1.11710e+00   9.79667e-01  -2.36391e-01 
  9.32986e-02   8.79771e-02   8.88582e-01  -1.11122e+00   9.78839e-01  -2.37117e-01 
  9.69311e-02   9.11976e-02   8.84557e-01  -1.10515e+00   9.77976e-01  -2.37866e-01 
  1.00705e-01   9.45280e-02   8.80398e-01  -1.09888e+00   9.77077e-01  -2.38638e-01 
  1.04626e-01   9.79715e-02   8.76102e-01  -1.09242e+00   9.76140e-01  -2.39434e-01 
  1.08700e-01   1.01531e-01   8.71665e-01  -1.08576e+00   9.75163e-01  -2.40254e-01 
  1.12932e-01   1.05211e-01   8.67085e-01  -1.07889e+00   9.74145e-01  -2.41097e-01 
  1.17329e-01   1.09013e-01   8.62357e-01  -1.07181e+00   9.73083e-01  -2.41966e-01 
  1.21897e-01   1.12941e-01   8.57477e-01  -1.06451e+00   9.71975e-01  -2.42860e-01 
  1.26643e-01   1.16998e-01   8.52443e-01  -1.05699e+00   9.70820e-01  -2.43779e-01 
  1.31573e-01   1.21189e-01   8.47250e-01  -1.04925e+00   9.69616e-01  -2.44723e-01 
  1.36696e-01   1.25515e-01   8.41896e-01  -1.04128e+00   9.68360e-01  -2.45694e-01 
  1.42018e-01   1.29981e-01   8.36376e-01  -1.03308e+00   9.67050e-01  -2.46691e-01 
  1.47548e-01   1.34590e-01   8.30687e-01  -1.02465e+00   9.65683e-01  -2.47714e-01 
  1.53292e-01   1.39345e-01   8.24826e-01  -1.01597e+00   9.64257e-01  -2.48763e-01 
  1.59261e-01   1.44250e-01   8.18789e-01  -1.00705e+00   9.62769e-01  -2.49839e-01 
  1.65461e-01   1.49308e-01   8.12573e-01  -9.97889e-01   9.61216e-01  -2.50942e-01 
  1.71903e-01   1.54522e-01   8.06175e-01  -9.88477e-01   9.59596e-01  -2.52070e-01 
  1.78596e-01   1.59896e-01   7.99591e-01  -9.78813e-01   9.57905e-01  -2.53225e-01 
  1.85550e-01   1.65432e-01   7.92819e-01  -9.68896e-01   9.56140e-01  -2.54407e-01 
  1.92774e-01   1.71134e-01   7.85857e-01  -9.58722e-01   9.54298e-01  -2.55613e-01 
  2.00280e-01   1.77006e-01   7.78700e-01  -9.48290e-01   9.52375e-01  -2.56845e-01 
  2.08078e-01   1.83049e-01   7.71347e-01  -9.37599e-01   9.50367e-01  -2.58102e-01 
  2.16179e-01   1.89267e-01   7.63796e-01  -9.26647e-01   9.48271e-01  -2.59383e-01 
  2.24596e-01   1.95663e-01   7.56044e-01  -9.15434e-01   9.46082e-01  -2.60686e-01 
  2.33340e-01   2.02240e-01   7.48089e-01  -9.03960e-01   9.43797e-01  -2.62013e-01 
  2.42425e-01   2.08999e-01   7.39930e-01  -8.92224e-01   9.41410e-01  -2.63360e-01 
  2.51864e-01   2.15943e-01   7.31566e-01  -8.80229e-01   9.38918e-01  -2.64728e-01 
  2.61670e-01   2.23075e-01   7.22994e-01  -8.67974e-01   9.36315e-01  -2.66114e-01 
  2.71858e-01   2.30396e-01   7.14215e-01  -8.55461e-01   9.33597e-01  -2.67517e-01 
  2.82442e-01   2.37908e-01   7.05229e-01  -8.42694e-01   9.30758e-01  -2.68935e-01 
