#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  6.79917e-01   4.54436e-01   4.22120e-01  -5.38815e-01   2.17785e+01   3.27374e+01 
  7.06389e-01   4.65423e-01   4.08065e-01  -5.23228e-01   2.26473e+01   3.29037e+01 
  7.33892e-01   4.76450e-01   3.93889e-01  -5.07709e-01   2.35546e+01   3.30721e+01 
  7.62466e-01   4.87500e-01   3.79604e-01  -4.92277e-01   2.45020e+01   3.32419e+01 
  7.92152e-01   4.98554e-01   3.65220e-01  -4.76951e-01   2.54914e+01   3.34125e+01 
  8.22993e-01   5.09594e-01   3.50746e-01  -4.61751e-01   2.65246e+01   3.35827e+01 
  8.55036e-01   5.20598e-01   3.36193e-01  -4.46695e-01   2.76034e+01   3.37515e+01 
  8.88326e-01   5.31546e-01   3.21573e-01  -4.31803e-01   2.87297e+01   3.39176e+01 
  9.22913e-01   5.42412e-01   3.06895e-01  -4.17091e-01   2.99057e+01   3.40796e+01 
  9.58846e-01   5.53174e-01   2.92171e-01  -4.02578e-01   3.11331e+01   3.42360e+01 
  9.96178e-01   5.63804e-01   2.77411e-01  -3.88279e-01   3.24140e+01   3.43848e+01 
  1.03496e+00   5.74275e-01   2.62627e-01  -3.74211e-01   3.37504e+01   3.45241e+01 
  1.07526e+00   5.84558e-01   2.47829e-01  -3.60387e-01   3.51442e+01   3.46514e+01 
  1.11712e+00   5.94621e-01   2.33028e-01  -3.46821e-01   3.65973e+01   3.47644e+01 
  1.16062e+00   6.04433e-01   2.18235e-01  -3.33524e-01   3.81115e+01   3.48601e+01 
  1.20581e+00   6.13958e-01   2.03461e-01  -3.20505e-01   3.96886e+01   3.49353e+01 
  1.25275e+00   6.23162e-01   1.88716e-01  -3.07774e-01   4.13300e+01   3.49867e+01 
  1.30153e+00   6.32005e-01   1.74011e-01  -2.95336e-01   4.30372e+01   3.50104e+01 
  1.35220e+00   6.40449e-01   1.59356e-01  -2.83196e-01   4.48112e+01   3.50022e+01 
  1.40485e+00   6.48452e-01   1.44761e-01  -2.71355e-01   4.66530e+01   3.49574e+01 
  1.45955e+00   6.55970e-01   1.30238e-01  -2.59814e-01   4.85629e+01   3.48712e+01 
  1.51637e+00   6.62958e-01   1.15797e-01  -2.48569e-01   5.05409e+01   3.47381e+01 
  1.57541e+00   6.69367e-01   1.01448e-01  -2.37616e-01   5.25866e+01   3.45522e+01 
  1.63675e+00   6.75150e-01   8.72042e-02  -2.26948e-01   5.46987e+01   3.43073e+01 
  1.70047e+00   6.80253e-01   7.30766e-02  -2.16553e-01   5.68753e+01   3.39965e+01 
  1.76668e+00   6.84624e-01   5.90783e-02  -2.06420e-01   5.91138e+01   3.36126e+01 
  1.83547e+00   6.88208e-01   4.52233e-02  -1.96533e-01   6.14102e+01   3.31480e+01 
  1.90693e+00   6.90946e-01   3.15271e-02  -1.86875e-01   6.37597e+01   3.25946e+01 
  1.98117e+00   6.92780e-01   1.80068e-02  -1.77427e-01   6.61560e+01   3.19440e+01 
  2.05831e+00   6.93651e-01   4.68138e-03  -1.68167e-01   6.85914e+01   3.11875e+01 
  2.13845e+00   6.93496e-01  -8.42752e-03  -1.59071e-01   7.10563e+01   3.03160e+01 
  2.22171e+00   6.92253e-01  -2.12955e-02  -1.50114e-01   7.35396e+01   2.93205e+01 
  2.30821e+00   6.89861e-01  -3.38949e-02  -1.41272e-01   7.60277e+01   2.81919e+01 
  2.39808e+00   6.86256e-01  -4.61942e-02  -1.32516e-01   7.85049e+01   2.69214e+01 
  2.49144e+00   6.81378e-01  -5.81581e-02  -1.23822e-01   8.09529e+01   2.55004e+01 
  2.58845e+00   6.75168e-01  -6.97463e-02  -1.15163e-01   8.33508e+01   2.39213e+01 
  2.68923e+00   6.67569e-01  -8.09138e-02  -1.06516e-01   8.56745e+01   2.21773e+01 
  2.79393e+00   6.58529e-01  -9.16104e-02  -9.78586e-02   8.78972e+01   2.02629e+01 
  2.90271e+00   6.48002e-01  -1.01780e-01  -8.91738e-02   8.99887e+01   1.81745e+01 
  3.01572e+00   6.35949e-01  -1.11363e-01  -8.04476e-02   9.19156e+01   1.59107e+01 
  3.13314e+00   6.22339e-01  -1.20290e-01  -7.16721e-02   9.36414e+01   1.34728e+01 
  3.25512e+00   6.07154e-01  -1.28492e-01  -6.28462e-02   9.51266e+01   1.08655e+01 
  3.38186e+00   5.90388e-01  -1.35892e-01  -5.39766e-02   9.63287e+01   8.09703e+00 
  3.51353e+00   5.72054e-01  -1.42410e-01  -4.50789e-02   9.72031e+01   5.18032e+00 
  3.65033e+00   5.52179e-01  -1.47963e-01  -3.61787e-02   9.77034e+01   2.13296e+00 
  3.79245e+00   5.30814e-01  -1.52471e-01  -2.73121e-02   9.77820e+01  -1.02223e+00 
  3.94011e+00   5.08036e-01  -1.55849e-01  -1.85262e-02   9.73915e+01  -4.25694e+00 
  4.09351e+00   4.83944e-01  -1.58022e-01  -9.87892e-03   9.64856e+01  -7.53738e+00 
  4.25289e+00   4.58670e-01  -1.58916e-01  -1.43849e-03   9.50205e+01  -1.08244e+01 
  4.41847e+00   4.32374e-01  -1.58470e-01   6.71760e-03   9.29566e+01  -1.40743e+01 
  4.59050e+00   4.05251e-01  -1.56634e-01   1.45046e-02   9.02598e+01  -1.72392e+01 
  4.76923e+00   3.77528e-01  -1.53375e-01   2.18331e-02   8.69038e+01  -2.02689e+01 
  4.95492e+00   3.49465e-01  -1.48679e-01   2.86124e-02   8.28712e+01  -2.31124e+01 
  5.14784e+00   3.21354e-01  -1.42552e-01   3.47542e-02   7.81552e+01  -2.57197e+01 
